year,competition,contest,site,finish_group,finish_order,school,team,team_type,award,source_url,source_id,notes
2026,RMUL,3V3对抗赛,重庆站,十六强,16,长沙理工大学,云嵌,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,十六强,16,桂林电子科技大学北海校区,破浪笃行,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,十六强,16,广西大学,ROBOTZ,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,重庆三峡学院,LionHeart,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,南华大学,MA,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,重庆理工大学,士继DREAMER,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,宜宾学院,宜宾火燃面,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,西安理工大学,NEXT E,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,湖南科技大学,尘埃,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,贵州大学,printk,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,北部湾大学,飞虎,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,新加坡国立大学,Calibur,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,吉利学院,吉风羽跃,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,茅台学院,MTI,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,长江大学,探索者,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,重庆邮电大学,重山,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,湘潭大学,逐曦,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,重庆交通大学,RoadBot,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,重庆站,,,联勤保障部队工程大学,陆擎,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,冠军,1,武汉工程大学,Nautilus,甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,亚军,2,南京航空航天大学金城学院,Born of Fire,甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,季军,3,华东理工大学,起源,甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,殿军,4,上海交通大学,交龙,甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,八强,8,同济大学,SuperPower,甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,八强,8,上海科技大学,Magician,非甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,八强,8,厦门大学嘉庚学院,TCR,甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,八强,8,浙江工业大学,Deus,非甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,十六强,16,复旦大学,星云EGA,非甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,十六强,16,台州学院,星驰,非甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,十六强,16,上海大学,SRM,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,十六强,16,西浦创业家学院（太仓）,OmniX,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,十六强,16,西藏农牧大学,雪域雄鹰,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,十六强,16,华东交通大学,RealSteel,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,十六强,16,上海电力大学,灵晔Lightning,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,十六强,16,上海电机学院,拾荒,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,北师香港浸会大学,Navigator Alpha,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,东华大学,DIODE,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,新乡学院,电创,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,闽江学院,赤源机甲,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,豫章师范学院,YZ Control,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,上海理工大学,RoboVigor,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,集美大学诚毅学院,潜渊,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,苏州工学院,Restar,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,杭州电子科技大学,PHOENIX,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,浙江理工大学,钱塘蛟,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,浙江大学伊利诺伊大学厄巴纳香槟校区联合学院,Meta,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,江苏航空职业技术学院,飞凡创新,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,宁波诺丁汉大学,AIM,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,宁波工程学院,New Legends,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,上海站,,,浙大城市学院,RoboWisdom,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,冠军,1,贵州师范大学,CEC,非甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,亚军,2,桂林理工大学,群星,甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,季军,3,广州铁路职业技术学院,IRONR,非甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,殿军,4,河南科技大学,鼎行双创,非甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,八强,8,成都信息工程大学,风信子,非甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,八强,8,仲恺农业工程学院,奇点,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,八强,8,西南交通大学,Helios,甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,八强,8,云南大学,Future,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,十六强,16,电子科技大学成都学院,微城市,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,十六强,16,广东工商职业技术大学,Alistun,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,十六强,16,成都大学,Ultra,甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,十六强,16,华南师范大学（佛山校区）,VANGUARD,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,十六强,16,武汉理工大学,PRIME,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,十六强,16,四川大学,火锅,甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,十六强,16,陕西科技大学,BattleSwanX,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,十六强,16,南昌理工学院,新跃,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,广西师范大学,虎师,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,深圳北理莫斯科大学,北极熊,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,四川大学锦江学院,攀登者,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,香港科技大学（广州）,PnX,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,湖南工程学院,Vortex,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,湖南大学,跃鹿,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,中山大学,Venom,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,香港大学,HerKules,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,西南石油大学,铁人,甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,香港中文大学（深圳）,过岗龙,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,西南民族大学,新竹,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,昆明理工大学津桥学院,Courage,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,成都工业学院,涉科赛思,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,贵阳人文科技学院,BIU,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,西北农林科技大学,猎隼,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,四川站,,,青海大学,河湟谷人,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,冠军,1,太原科技大学,NewMaker,非甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,亚军,2,华北科技学院,风暴,甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,季军,3,宁夏理工学院,聚变新星,非甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,殿军,4,江西理工大学,乘风,非甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,八强,8,河北师范大学,金钢,非甲级,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,八强,8,北京航空航天大学,Transistor,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,八强,8,北京工业大学,PIP,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,八强,8,新疆工程学院,金胡杨,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,十六强,16,内蒙古科技大学,雷霆,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,十六强,16,中国石油大学（北京）,SPR,甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,十六强,16,新疆大学,小白杨,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,十六强,16,清华大学,青云,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,十六强,16,中北大学,606,甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,十六强,16,中国民航大学,因特雷,非甲级,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,十六强,16,福建农林大学,零七一,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,十六强,16,山西工商学院,TB Power,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,天津工业大学,304,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,内蒙古师范大学,猛码,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,北京林业大学,森林狼,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,西安科技大学,秦风,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,山西机电职业技术学院,筑梦,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,郑州大学,中州烛龙,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,苏州大学应用技术学院,苏鸾,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,中国人民警察大学,无畏先锋,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,大连民族大学,C·ONE,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,防灾科技学院,思玄,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,北京信息科技大学,星辰,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,呼伦贝尔学院,匠芯,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,河北大学,直隶机甲,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,陆军兵种大学,铁驭,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,石河子大学,戈壁明珠,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,3V3对抗赛,华北站,,,河北工业大学,山海机甲,非甲级,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,冠军,1,江苏开放大学,开拓者,,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,亚军,2,阳光学院,迹屿,,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,季军,3,湖北第二师范学院,潜云DGE,,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,殿军,4,湖北工业大学,力创RM,,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,八强,8,芜湖职业技术大学,鸠兹,,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,八强,8,湖南农业大学,Together,,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,八强,8,安徽理工大学,鸿烈,,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,八强,8,武汉科技大学,崇实,,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,,,珠海科技学院,征途Uprising,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,,,福州大学,浮舟湿地,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,,,武汉生物工程学院,lamb,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,,,南昌航空大学,洪鹰,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,,,广东以色列理工学院,工夫,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,,,武汉华夏理工学院,京喜,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,,,江西工程学院,天启,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,,,湖北科技学院,机械之心,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,,,安徽大学,Supremacy,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,,,常州机电职业技术学院,棠海电龙,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,安徽站,,,南京航空航天大学（天目湖校区）,巡天御风,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,华南站,冠军,1,大湾区大学,驭浪者,,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,华南站,亚军,2,广州航海学院,ICBK破冰船,,一等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,华南站,季军,3,广东技术师范大学,粤狮,,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,华南站,殿军,4,广东轻工职业技术大学,Inventor,,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,华南站,八强,8,深圳信息职业技术大学,撼龙,,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,华南站,八强,8,海南大学,南海鲨,,二等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,华南站,八强,8,肇庆学院,Foray,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,华南站,八强,8,广东交通职业技术学院,擎天,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
2026,RMUL,步兵对抗赛,华南站,,,广东金融学院,BRICKS,,三等奖,https://www.robomaster.com/zh-CN/resource/pages/announcement/1913,rmul_2026_awards,official_current_season_university_league
