match_id,year,stage,region,round,match_no,team_a,team_b,winner,score_a,score_b,source_url,confidence,source_id,notes
rmuc_2025_east_071,2025,区域赛,东部赛区,16进8淘汰赛,71,大连理工大学 凌BUG,同济大学 SuperPower,同济大学 SuperPower,0,2,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3044;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=大连理工大学;red_team=凌BUG;blue_school=同济大学;blue_team=SuperPower
rmuc_2025_east_072,2025,区域赛,东部赛区,16进8淘汰赛,72,东北大学 TDT,天津大学 北洋机甲,东北大学 TDT,2,0,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3045;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=东北大学;red_team=TDT;blue_school=天津大学;blue_team=北洋机甲
rmuc_2025_east_073,2025,区域赛,东部赛区,16进8淘汰赛,73,哈尔滨工业大学（威海） HERO,东南大学 3SE,哈尔滨工业大学（威海） HERO,2,1,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3046;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=哈尔滨工业大学（威海）;red_team=HERO;blue_school=东南大学;blue_team=3SE
rmuc_2025_east_074,2025,区域赛,东部赛区,16进8淘汰赛,74,南京理工大学 Alliance,山东科技大学 SmartRobot,山东科技大学 SmartRobot,1,2,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3047;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=南京理工大学;red_team=Alliance;blue_school=山东科技大学;blue_team=SmartRobot
rmuc_2025_east_075,2025,区域赛,东部赛区,8进4淘汰赛,75,太原工业学院 火线,中国矿业大学 CUBOT,太原工业学院 火线,2,0,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3048;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=太原工业学院;red_team=火线;blue_school=中国矿业大学;blue_team=CUBOT
rmuc_2025_east_076,2025,区域赛,东部赛区,8进4淘汰赛,76,南京航空航天大学 长空御风,中国石油大学（北京） SPR,南京航空航天大学 长空御风,2,0,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3049;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=南京航空航天大学;red_team=长空御风;blue_school=中国石油大学（北京）;blue_team=SPR
rmuc_2025_east_077,2025,区域赛,东部赛区,8进4淘汰赛,77,同济大学 SuperPower,东北大学 TDT,同济大学 SuperPower,2,1,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3050;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=同济大学;red_team=SuperPower;blue_school=东北大学;blue_team=TDT
rmuc_2025_east_078,2025,区域赛,东部赛区,8进4淘汰赛,78,山东科技大学 SmartRobot,哈尔滨工业大学（威海） HERO,哈尔滨工业大学（威海） HERO,0,2,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3051;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=山东科技大学;red_team=SmartRobot;blue_school=哈尔滨工业大学（威海）;blue_team=HERO
rmuc_2025_east_079,2025,区域赛,东部赛区,全国赛名额争夺（9-16名）,79,北京科技大学 Reborn,华中科技大学 狼牙,华中科技大学 狼牙,0,2,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3052;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=北京科技大学;red_team=Reborn;blue_school=华中科技大学;blue_team=狼牙
rmuc_2025_east_080,2025,区域赛,东部赛区,全国赛名额争夺（9-16名）,80,吉林大学 TARS_Go,首都师范大学 PIE,吉林大学 TARS_Go,2,0,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3053;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=吉林大学;red_team=TARS_Go;blue_school=首都师范大学;blue_team=PIE
rmuc_2025_east_081,2025,区域赛,东部赛区,全国赛名额争夺（9-16名）,81,大连理工大学 凌BUG,天津大学 北洋机甲,天津大学 北洋机甲,1,2,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3054;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=大连理工大学;red_team=凌BUG;blue_school=天津大学;blue_team=北洋机甲
rmuc_2025_east_082,2025,区域赛,东部赛区,全国赛名额争夺（9-16名）,82,南京理工大学 Alliance,东南大学 3SE,东南大学 3SE,0,2,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3055;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=南京理工大学;red_team=Alliance;blue_school=东南大学;blue_team=3SE
rmuc_2025_east_083,2025,区域赛,东部赛区,半决赛,83,太原工业学院 火线,同济大学 SuperPower,同济大学 SuperPower,1,2,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3056;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=太原工业学院;red_team=火线;blue_school=同济大学;blue_team=SuperPower
rmuc_2025_east_084,2025,区域赛,东部赛区,半决赛,84,南京航空航天大学 长空御风,哈尔滨工业大学（威海） HERO,哈尔滨工业大学（威海） HERO,1,2,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3057;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=南京航空航天大学;red_team=长空御风;blue_school=哈尔滨工业大学（威海）;blue_team=HERO
rmuc_2025_east_085,2025,区域赛,东部赛区,全国赛名额争夺（9-12名）,85,华中科技大学 狼牙,天津大学 北洋机甲,天津大学 北洋机甲,0,2,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3058;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=华中科技大学;red_team=狼牙;blue_school=天津大学;blue_team=北洋机甲
rmuc_2025_east_086,2025,区域赛,东部赛区,全国赛名额争夺（9-12名）,86,吉林大学 TARS_Go,东南大学 3SE,吉林大学 TARS_Go,2,1,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3059;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=吉林大学;red_team=TARS_Go;blue_school=东南大学;blue_team=3SE
rmuc_2025_east_087,2025,区域赛,东部赛区,复活赛名额争夺（13-16名）,87,北京科技大学 Reborn,大连理工大学 凌BUG,大连理工大学 凌BUG,0,2,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3060;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=北京科技大学;red_team=Reborn;blue_school=大连理工大学;blue_team=凌BUG
rmuc_2025_east_088,2025,区域赛,东部赛区,复活赛名额争夺（13-16名）,88,首都师范大学 PIE,南京理工大学 Alliance,首都师范大学 PIE,2,1,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3061;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=首都师范大学;red_team=PIE;blue_school=南京理工大学;blue_team=Alliance
rmuc_2025_east_089,2025,区域赛,东部赛区,季军争夺战,89,太原工业学院 火线,南京航空航天大学 长空御风,太原工业学院 火线,3,0,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3062;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=太原工业学院;red_team=火线;blue_school=南京航空航天大学;blue_team=长空御风
rmuc_2025_east_090,2025,区域赛,东部赛区,全国赛名额争夺（9-10名）,90,天津大学 北洋机甲,吉林大学 TARS_Go,吉林大学 TARS_Go,0,2,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3063;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=天津大学;red_team=北洋机甲;blue_school=吉林大学;blue_team=TARS_Go
rmuc_2025_east_091,2025,区域赛,东部赛区,冠军争夺战,91,同济大学 SuperPower,哈尔滨工业大学（威海） HERO,同济大学 SuperPower,3,0,https://bbs.robomaster.com/article/25006,0.78,rm_community_results_2015_2025,tencent_sheet_row=3064;label_source_post_event=2025-06-05;feature_cutoff=2025-05-26;red_school=同济大学;red_team=SuperPower;blue_school=哈尔滨工业大学（威海）;blue_team=HERO
